student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,ft_pct,fte_value,aid_value,endow_value,grad_100_value,grad_150_value,pell_value,retain_value,ft_fac_value,state_sector_ct,carnegie_ct,counted_pct,cohort_size,num_similar,2_yr_inst,4_yr_inst,private_fp,private,public,hbcu_no,hbcu_yes,flagship_no,flagship_yes,associates_privatefp,associates_pr_sl,associates_pr_sm,associates_pu_multi,bachelors_as,bacelors_df,bachelors_associates,masters_lp,masters_mp,Other_institutions
2811,22,22.2,22.5,75675,110403,101725,90,2900,15788,6773,44,58,30.3,74,20.8,82,386,88.6,738,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1890,21,22.2,22.5,105190,110403,101725,98.4,1973,15514,21470,57,64,31.8,81,23.4,82,114,84.4,561,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
844,34,22.2,22.5,50274,110403,101725,92.3,895,11762,9227,24,67,44.4,74,48.5,82,106,60.3,148,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1837,22,22.2,22.5,92358,110403,101725,98.7,2056,15698,8677.865366,66,71,26.3,88,63.7,82,43,89.8,557,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,12,15.6,22.79326963,79364,54524,37780,26.6,2157,4053,516,0,9,60.7,51,38.8,16,31,36.5,426,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1481,21,21.3,21.5,64861,81610,66436,91.9,1433,8531,144,32,54,45.3,70,77.6,41,343,79.9,260,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1677,15,21.3,21.5,57681,81610,66436,93.3,1674,7434,2585,33,53,52,83,80,41,252,77.7,486,20,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2840,17,21.3,21.5,57052,81610,66436,96.9,2815,6907,11349,32,54,30.6,74,91.2,41,343,86.6,835,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2552,23,21.3,21.5,101331,81610,66436,93.9,2157,10218,8677.865366,64,80,17.1,90,86.5,41,106,82.6,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
367,15,15.6,22.79326963,123265,54524,37780,80.9,338,6787,2920,7,11,55.7,61,59.1,16,47,74.1,172,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
354,26,23.1,25.9,7300,40121,34510,100,514,4371,8677.865366,69,70,34,66,84.6,13,73,86.5,78,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
232,19,23.1,25.9,43978,40121,34510,51.3,272,3699,8677.865366,63,70,36.7,73,9.1,13,73,57.64853159,81,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1841,23,20.95158467,22.79326963,35672,26415,24795,100,2805,5896,8677.865366,46,56,68.7,63,65.2,56,517,77.5,786,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
315,23,20.95158467,22.79326963,30984,26415,24795,83.2,397,2080,8677.865366,24,91,83.2,45,84.1,56,517,100,399,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3226,22,22.2,22.5,70479,110403,101725,79.1,3027,12118,8916,42,49,41.9,75,25.1,82,386,49.2,448,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4538,13,15.6,22.79326963,77299,54524,37780,21.5,3066,2990,2888,1,8,60.3,47,25.3,16,289,23,420,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
427,21,16.3,24.6,58207,81979,38763,100,291,6853,8677.865366,0,9,51.9,94,60.7,9,5,100,72,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
519,21,20.95158467,22.79326963,17984,26415,24795,100,828,3279,8677.865366,0,64,26.5,78,11.5,56,517,57.64853159,495,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4496,19,22.2,22.5,65089,110403,101725,87.5,4149,12757,5875,40,55,34.7,80,41.1,82,386,63.1,664,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
684,15,23.1,25.9,29447,40121,34510,100,965,6311,8677.865366,75,78,73.3,81,100,13,73,100,96,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
531,21,22.2,22.5,63659,110403,101725,77.4,486,6254.176694,16442,45,45,53.8,70,20.3,82,169,74.7,68,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1694,19,22.2,22.5,60127,110403,101725,91.3,1972,6254.176694,14432,57,71,22.4,82,54.2,82,386,87.2,403,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5374,24,22.2,22.5,69347,110403,101725,83.5,4709,16099,29618,70,78,13.6,89,48.9,82,386,83.8,1084,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1596,21,22.2,22.5,82592,110403,101725,96,1610,6254.176694,41919,63,70,29.1,85,53.8,82,252,84.8,423,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3942,21,22.2,22.5,66837,110403,101725,95.3,4267,6254.176694,25724,75,81,20.1,90,72.2,82,386,92.3,1025,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1958,18,22.2,22.5,73022,110403,101725,72.3,1723,6254.176694,15171,44,61,31.7,78,51.5,82,343,98.5,319,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
285,29,20.95158467,22.79326963,23808,26415,24795,92.3,391,6377,8677.865366,56,56,85,56,63.6,56,517,97.6,164,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6550,20,21.3,21.5,57495,81610,66436,94.9,6391,5536,4440,37,54,30.2,71,73.2,41,386,80.2,1720,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7595,21,21.3,21.5,55944,81610,66436,92.9,7916,5520,2334,39,62,32.2,82,86.1,41,386,68.2,1498,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
84,16,22.2,22.5,53231.42933,110403,101725,88.1,76,6806,8677.865366,42,42,12.2,83,50,82,106,13.5,7,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
665,29,20.95158467,22.79326963,43842,26415,24795,91.3,575,8137,8677.865366,49,54,65.5,65,82,56,517,70,287,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2187,19,22.2,22.5,119293,110403,101725,97.3,2495,6254.176694,8677.865366,71,74,22.5,83,64.3,82,252,95.2,593,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1534,24,22.2,22.5,53231.42933,110403,101725,99.5,1580,6254.176694,8677.865366,88,93,14.1,95,87.8,82,252,96.6,365,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
883,31,15.6,22.79326963,36708,54524,37780,99.1,961,9809,635,41,52,57.9,65,70.4,16,111,82.7,461,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
124,15,22.2,22.5,53231.42933,110403,101725,100,122,8616,8677.865366,45,45,26.7,88,85.7,82,106,100,35,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,22,21.3,21.5,85174,81610,66436,88.2,2157,7415,9745,38,66,33.5,88,57.3,41,96,55.7,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1100,15,22.2,22.5,140736,110403,101725,96.5,1019,16816,26599,26,34,45.8,65,54.1,82,343,98.9,363,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
851,21,20.95158467,22.79326963,72828,26415,24795,54.6,1439,3997,8677.865366,22,44,82.9,58,32.7,56,517,51.8,955,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
74,39,20.95158467,22.79326963,44864,26415,24795,100,132,7127,8677.865366,73,78,72.9,79,90.9,56,517,88.5,69,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
251,35,20.95158467,22.79326963,35081,26415,24795,100,447,6659,8677.865366,0,72,78.9,71,100,56,517,61.4,96,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
171,21,20.95158467,22.79326963,27994,26415,24795,100,266,7196,8677.865366,72,72,47.3,90,93.8,56,517,69.9,87,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
184,21,20.95158467,22.79326963,32678,26415,24795,100,267,7746,8677.865366,73,77,66.3,81,100,56,517,79.2,139,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1596,24,22.2,22.5,117601,110403,101725,99.1,1673,6254.176694,8677.865366,75,79,21.5,89,71,82,252,97.3,468,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
964,16,22.2,22.5,89965,110403,101725,71,819,7261,2865,30,43,42.9,73,41.8,82,343,64.3,157,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
268,20,23.1,25.9,53231.42933,40121,34510,100,247,8372,46499,29,29,41.9,46,79.2,13,81,93.1,283,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7042,23,22.2,22.5,93679,110403,101725,93,7588,6254.176694,42422,86,90,11.6,94,62.6,82,386,91.4,1603,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1328,23,22.2,22.5,129402,110403,101725,99.2,1424,6254.176694,8677.865366,73,77,23.9,85,75,82,252,100,406,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1598,22,22.2,22.5,53281,110403,101725,92.7,1633,10935,25526,45,54,34,81,27.8,82,386,86.5,402,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,21,21.3,21.5,53890,81610,66436,90.9,2157,5291,1756,43,68,24.1,87,72,41,386,62.2,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
438,32,20.95158467,22.79326963,32639,26415,24795,55.5,665,5748,8677.865366,22,40,82.7,56,58.8,56,517,57.64853159,297,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1313,18,22.2,22.5,90113,110403,101725,95.5,1543,6254.176694,8677.865366,62,76,30.6,86,60.2,82,252,100,311,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6104,15,15.6,22.79326963,35931,54524,37780,48.6,4669,1094,109,4,12,42.2,58,18.9,16,106,55.1,1412,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3424,21,22.2,22.5,112704,110403,101725,84,3026,6254.176694,14327,39,56,27,75,41.3,82,79,85.7,782,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2388,20,22.2,22.5,41736,110403,101725,91.3,2323,6254.176694,9646,46,57,31,78,43.9,82,386,83.7,620,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
571,16,22.2,22.5,53231.42933,110403,101725,57.8,509,14467,8677.865366,43,56,37.7,53,41.9,82,343,75.2,82,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5010,19,22.2,22.5,69531,110403,101725,88.9,4963,5533,13243,37,57,24.2,74,37.6,82,106,76.6,1177,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2027,35,20.95158467,22.79326963,23131,26415,24795,100,2212,5069,8677.865366,58,63,67.7,83,55.9,56,517,57.64853159,1196,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
122,30,20.95158467,22.79326963,32087,26415,24795,94.3,176,6203,8677.865366,34,45,74.1,56,16.7,56,517,78,64,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6455,25,25.6,22.5,53231.42933,115732,101725,95.6,6447,6254.176694,8677.865366,84,94,14.4,97,86.2,8,106,96.1,1477,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3287,24,25.6,22.5,95513,115732,101725,97.4,3215,17127,44633,77,82,16.8,90,61.2,8,169,85,849,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
9401,26,25.6,22.5,90532,115732,101725,93.1,2157,11519,13776,42,53,33.5,79,54.8,8,386,79.1,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2860,35,25.6,22.5,45282,115732,101725,83.8,3126,4785,46293,27,42,48.4,67,39.6,8,124,90.6,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4135,22,25.6,22.5,94250,115732,101725,91.9,3927,6254.176694,44556,82,85,13.4,90,61.4,8,386,95.4,989,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7505,18,20.1,21.5,68125,67352,66436,74.6,6422,4712,2236,14,42,39,77,43.4,2,386,59.5,1095,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,16,16,22.79326963,47741,47741,37780,30.8,2157,4280,1,2,12,55.7,64,35.9,1,125,26,426,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,20,20.1,21.5,67040,67352,66436,88.6,2157,9226,8281,41,63,26.7,81,58.1,2,96,78.3,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2005,23,25.6,22.5,131853,115732,101725,100,2104,6254.176694,8677.865366,72,87,15.4,92,27.5,8,114,82.8,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4411,22,25.6,22.5,100182,115732,101725,87.8,4107,13219,14636,50,62,13.6,83,44.2,8,106,92.5,1044,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2026,21,25.6,22.5,71513,115732,101725,92.6,2012,16775,21272,60,64,23.3,79,44,8,169,93.6,556,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
396,21,22.3,22.5,73156,57636,101725,79.5,323,5842,1357,35,40,49,78,39.3,63,106,89.1,42,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2583,15,13.4,22.79326963,27073,34557,37780,37,2107,3263,1897,3,9,56.5,48,23.3,20,289,46.7,491,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
651,9,18.9,22.5,123748,83769,101725,97.5,681,7753,459,11,22,89.1,44,93.6,20,252,88.8,245,20,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2652,13,18.9,22.5,69232,83769,101725,80.4,2291,14449,15079,35,41,34.2,73,41.2,20,343,78.4,435,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2912,16,18.9,22.5,67814,83769,101725,89.3,2777,6254.176694,5013,22,36,46.7,64,57.6,20,169,69,675,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2427,13,13.4,22.79326963,40203,34557,37780,30.2,1649,4563,234,3,9,59,49,28.6,20,289,22.4,232,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2512,11,18.9,22.5,127050,83769,101725,98.3,3039,6254.176694,6909,14,30,82.8,53,74.2,20,343,89.9,891,20,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2913,22,21.6,24.6,47309,49186,38763,92.4,2985,8359,8677.865366,51,61,41.3,79,75.4,8,106,83.4,848,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1333,32,18.9,22.5,33240,83769,101725,97.8,1163,9497,2753,29,43,48.6,65,42.4,20,386,62.9,168,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10488,21,19.7,21.5,64579,69786,66436,92.6,2157,8737,6141,52,64,22.6,82,61.3,12,169,75,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1153,17,13.4,22.79326963,29194,34557,37780,53.1,938,3631,8677.865366,3,14,68.3,51,29.9,20,111,47,223,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2735,17,19.7,21.5,79143,69786,66436,92,3105,11244,8677.865366,62,68,23.5,84,69.4,12,386,90.8,610,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1834,17,18.9,22.5,100097,83769,101725,96.3,1910,7915,11053,28,43,80.4,70,70.4,20,252,77.7,389,20,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2552,21,19.7,21.5,69378,69786,66436,94.8,2157,13817,25762,59,82,17.8,91,86.8,12,96,75.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
185,23,18.9,22.5,60291,83769,101725,98.4,143,6157,4462,27,42,97.8,67,18.2,20,73,94.9,426,20,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1144,22,18.9,22.5,78825,83769,101725,88,1114,7887,22100,38,43,55.2,59,65.3,20,343,80.9,199,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
584,24,18.9,22.5,59701,83769,101725,87.5,560,10629,4647,52,64,48.3,85,54.9,20,106,56.8,92,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1010,21,18.9,22.5,57007,83769,101725,71.6,1019,16850,18743,31,42,59.2,64,58.9,20,169,68.6,271,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
746,21,18.9,22.5,67638,83769,101725,89.9,753,6254.176694,8677.865366,54,61,45.5,73,92,20,169,91.2,155,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1838,8,13.4,22.79326963,19044,34557,37780,77,2050,7325,8677.865366,14,22,79.8,36,74.5,20,111,62.6,263,20,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
605,20,18.9,22.5,94263,83769,101725,93.4,541,6254.176694,8677.865366,51,56,35.6,83,80.8,20,252,93.1,163,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5991,13,13.4,22.79326963,50650,34557,37780,47.5,4468,4779,186,5,11,65.5,46,39.2,20,289,45.7,914,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
135,25,20.95158467,22.79326963,37085,28293,24795,71.9,177,4183,8677.865366,65,78,94.1,60,0,5,517,63.9,23,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3714,16,19.7,21.5,77892,69786,66436,89.3,3398,10809,6684,16,40,56,66,76.4,12,106,79.4,776,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2797,22,18.9,22.5,53231.42933,83769,101725,95.7,2865,6254.176694,8677.865366,80,84,14.6,87,74.4,20,252,93.4,699,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2552,13,13.4,22.79326963,35307,34557,37780,40.5,2157,6562,441,5,8,50.8,48,44.6,20,125,46.4,1744,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7660,16,13.4,22.79326963,24244,34557,37780,38,5772,3397,411,7,17,59.4,56,42.4,20,289,36.4,772,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2792,15,19.7,21.5,58733,69786,66436,92.6,2798,7816,4753,32,51,49.1,61,55.4,12,343,70.6,433,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3241,27,18.9,22.5,39451,83769,101725,73.6,2736,6680,5102,18,36,52,58,48.8,20,343,24.7,225,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11634,12,13.4,22.79326963,40854,34557,37780,45.1,8916,5633,345,3,9,53.1,52,29.8,20,125,42.5,1573,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
824,11,18.9,22.5,125047,83769,101725,99.2,944,7728,14368,13,26,88.7,50,74.6,20,343,88.1,295,20,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1039,17,18.9,22.5,103436,83769,101725,96.9,1072,6254.176694,20081,27,44,46.5,68,60.4,20,343,86.4,323,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2257,18,18.9,22.5,51350,83769,101725,88.3,2215,12257,8936,41,54,38.2,73,70.7,20,343,81.1,507,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2718,13,13.4,22.79326963,38737,34557,37780,45.8,2113,3397,89,4,10,60.9,52,52.6,20,289,34.8,413,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6171,15,13.4,22.79326963,31162,34557,37780,42.1,4831,6702,166,5,13,64,58,34.8,20,289,37.2,703,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1123,21,18.9,22.5,127283,83769,101725,96.8,1178,6254.176694,8677.865366,60,67,22.5,80,75.9,20,252,92.9,290,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3175,18,19.7,21.5,61924,69786,66436,75.8,2743,6181,157,20,42,41.6,65,51.3,12,343,67,584,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1724,16,19.7,21.5,72022,69786,66436,79.8,1575,5765,50,9,26,39.6,55,47,12,343,55.4,264,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2552,20,19.7,21.5,71015,69786,66436,93.2,2157,7423,13185,54,72,23.9,87,68.5,12,106,74.6,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1811,11,13.4,22.79326963,72605,34557,37780,43.5,1226,4365,4127,7,15,31.8,53,58.6,20,47,38.4,352,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1021,19,13.4,22.79326963,43108,34557,37780,58.8,770,4883,8677.865366,18,23,53.3,45,34.4,20,47,37.8,230,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
924,11,13.4,22.79326963,82659,34557,37780,56.9,695,4354,134,9,14,39.4,55,62.5,20,47,38.4,242,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
484,17,13.4,22.79326963,49591,34557,37780,48.8,351,4033,8677.865366,21,29,49.9,44,35.5,20,47,24.4,75,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8867,17,19.7,21.5,76948,69786,66436,90.6,8432,7584,2881,26,45,37.7,62,69,12,106,71.4,1647,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2937,16,19.7,21.5,91631,69786,66436,92.4,3084,15554,232,13,35,70.4,60,70.7,12,79,85.1,1292,20,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
5308,22,19.7,21.5,54044,69786,66436,79.6,4924,6857,1349,23,40,45.6,66,49.4,12,343,54.5,805,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
818,23,23.3,25.9,46020,46020,34510,97.6,821,13269,22969,38,41,51.5,52,58,1,73,90.4,459,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5864,12,13.4,22.79326963,48069,34557,37780,47.6,4309,6611,8677.865366,6,11,55.8,56,29.5,20,31,43.2,897,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4456,11,13.4,22.79326963,38307,34557,37780,30.3,3108,4283,81,8,11,68.2,48,42.5,20,289,40.4,542,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6553,14,13.4,22.79326963,34695,34557,37780,56.2,5174,4520,3456,5,12,42.8,45,33.8,20,106,59.3,1708,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,11,13.4,22.79326963,26151,34557,37780,43,2157,4604,307,4,10,53.4,52,37.7,20,125,38.3,426,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
536,16,18.9,22.5,110707,83769,101725,96.3,658,8980,8945,20,33,87.3,46,77.2,20,343,74.7,109,20,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
729,19,13.4,22.79326963,46373,34557,37780,39.4,498,3432,10,4,7,66.5,38,36.5,20,111,40.9,106,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5048,20,19.7,21.5,63591,69786,66436,87.8,4806,9043,6506,34,55,40.4,71,55,12,386,78.6,1074,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1615,21,18.9,22.5,116307,83769,101725,98.9,1750,6254.176694,8677.865366,78,81,19,89,80.4,20,252,96,385,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5030,14,13.4,22.79326963,41064,34557,37780,49.3,3572,4177,1092,6,12,61.2,52,34.4,20,106,37.2,904,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1697,19,21.9,22.5,91756,70861,101725,93.4,1815,15715,33083,48,66,22.8,80,64.1,6,343,83.6,429,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4002,17,18.5,21.5,50397,63713,66436,62.1,2974,4271,2898,10,30,34.8,59,50.6,7,106,50.6,472,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
253,15,15.5,25.9,56606,56606,34510,13.4,227,1260,678,5,5,71.7,33,20,1,73,12.6,18,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2876,16,18.5,21.5,66121,63713,66436,41.4,1765,3842,4392,19,48,23.6,69,79.2,7,106,54.9,224,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
810,23,21.9,22.5,69431,70861,101725,86.3,748,13753,29980,31,37,41.8,76,40.9,6,343,59.2,141,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1559,29,20.95158467,22.79326963,22977,23428,37780,87.6,1795,3832,1049,55,64,44.5,80,69.7,5,111,93.1,623,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1203,37,20.95158467,22.79326963,27412,23428,37780,76.3,1147,4268,623,58,64,40.5,78,98.7,5,111,81.5,367,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1068,22,21.9,22.5,66712,70861,101725,48.9,793,11255,18673,45,51,31.2,67,40.7,6,343,27,108,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1926,16,18.5,24.6,88553,62638,38763,10.2,1469,3036,8677.865366,9,11,69.6,83,3.2,4,106,14.1,42,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
659,17,18.5,24.6,51446,62638,38763,11.8,577,3068,8677.865366,0,8,72.2,66,18,4,124,19.2,12,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2826,15,18.5,21.5,84647,63713,66436,54.2,2004,4647,14960,23,52,22.5,71,60.1,7,343,68.7,297,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1517,16,18.5,21.5,120231,63713,66436,58.3,1005,6698,37398,5,6,51.2,42,100,7,33,68.2,101,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
